session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-90882eafc9776598203c8c25,ghita,p_dev,10.99.170.64,10.10.30.14,web-prod-01,2026-06-22T11:23:13+00:00,2026-06-22T11:23:24.435438+00:00,11.44,"[""grep 'ssh' /var/log/messages"", ""grep 'config' *.conf"", ""grep -E 'error|warning' server.log"", 'cat <(echo line1) <(echo line2)', ""grep 'ssh' /var/log/messages"", 'cat <(echo line1) <(echo line2)', ""grep 'config' *.conf"", 'cat file{1..5}.txt', ""grep '^#' script.sh"", ""awk '{print toupper($2)}' file.txt"", ""grep 'function' *.js"", ""grep 'config' *.conf"", ""awk '!seen[$1]++' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,vpn,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 11:23:13+00:00,2026-06-22 11:23:24.435438+00:00,11.44,11,0,0,13,0.6923076923076923,25.307692307692307,3.0269868333592873,0,0,0,0,0,0,1,1,0,4,2,1.4956321302677145
gen-43ef20162c9b662e040a3aae,ghita,p_dev,10.99.121.152,10.10.40.21,dev-04,2026-06-20T10:54:09+00:00,2026-06-20T10:54:12.792565+00:00,3.79,"['chmod', 'chmod', 'find /backup -amin +120', 'tail -n 30 script.sh']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-20 10:54:09+00:00,2026-06-20 10:54:12.792565+00:00,3.79,10,0,1,4,0.75,13.25,1.5,0,0,0,0,0,0,1,1,0,3,1,1.3085024445205309
gen-5275eb9414aeaf5ce63658c9,ghita,p_dev,10.20.10.149,10.10.30.14,web-prod-01,2026-06-02T10:42:33+00:00,2026-06-02T10:42:37.539806+00:00,4.54,"['find /var -iregex "".*[0-9]{4}\\.txt""', 'find /var -iregex "".*[0-9]{4}\\.txt""', 'tail -c 1K file.txt', 'cat file.txt | grep pattern', ""awk '{print toupper($2)}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 10:42:33+00:00,2026-06-02 10:42:37.539806+00:00,4.54,10,0,0,5,0.8,30.0,1.9219280948873623,0,0,0,0,0,0,1,1,0,0,1,0.0
gen-be9d61ee18b872456e8f75a1,ghita,p_dev,10.30.0.11,10.10.30.14,web-prod-01,2026-06-15T05:14:26+00:00,2026-06-15T05:14:31.830086+00:00,5.83,"['cat /proc/version', ""grep 'exit' ~/.bash_history"", 'find /tmp -type p', 'find /var -not -type d', 'find /opt -iregex "".*/readme.*""', ""cat file.txt | tr 'a-z' 'A-Z'"", ""awk '{sum += $2} END {print sum/NR}' file.txt"", ""awk '{print $2, $4}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,jump,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 05:14:26+00:00,2026-06-15 05:14:31.830086+00:00,5.83,5,1,0,8,1.0,27.125,3.0,0,0,0,0,0,0,1,0,1,2,2,1.0
gen-92f837d447503f1dc33a1f6c,ghita,p_dev,10.20.10.149,10.10.30.14,web-prod-01,2026-06-15T09:38:19+00:00,2026-06-15T09:38:22.219136+00:00,3.22,"['cat /sys/class/net/eth0/speed', 'cat /sys/class/net/eth0/speed', 'find /var -gid 100', 'awk \'{print NR "": "" $0}\' file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 09:38:19+00:00,2026-06-15 09:38:22.219136+00:00,3.22,9,0,0,4,0.75,27.25,1.5,0,0,0,0,0,0,0,0,0,3,3,1.2516291673878228
gen-4882d73c1c6345ab6e0ed1e8,ghita,p_dev,10.20.10.36,10.10.30.17,web-stg-02,2026-06-15T04:21:10+00:00,2026-06-15T04:21:19.698308+00:00,9.7,"[""awk 'END {print FILENAME, NR}' file.txt"", 'awk \'{print $1 ""-"" $3}\' file.txt', ""grep 'ERROR' file.txt"", ""grep 'ERROR' file.txt"", 'find /home -user alice', ""grep 'ERROR' file.txt"", 'find /srv -type f -print | sort', 'awk \'{print $1 ""-"" $3}\' file.txt', 'find /tmp -links +2', ""awk 'END {print FILENAME, NR}' file.txt"", 'find /tmp -links +2', 'find /srv -type f -print | sort']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 04:21:10+00:00,2026-06-15 04:21:19.698308+00:00,9.7,4,1,0,12,0.5,27.25,2.5220552088742005,0,0,0,0,0,0,0,0,0,2,1,0.9957274520849255
gen-13eecdc6ebd14d2c75b27455,ghita,p_dev,10.99.21.113,10.10.30.17,web-stg-02,2026-06-25T10:00:31+00:00,2026-06-25T10:00:35.256165+00:00,4.26,"['gzip', 'git', ""grep -w 'disk' /var/log/syslog"", 'git', 'tail file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,vpn,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-25 10:00:31+00:00,2026-06-25 10:00:35.256165+00:00,4.26,10,0,0,5,0.8,10.6,1.9219280948873623,0,0,0,0,0,0,1,1,0,5,1,1.5976238005478343
gen-1d30d990a21b030782af085c,ghita,p_dev,10.20.10.36,10.10.30.17,web-stg-02,2026-06-29T13:23:05+00:00,2026-06-29T13:23:08.311614+00:00,3.31,"['find /srv -regex "".*/config.*""', ""grep 'ERROR' file.txt"", ""grep 'ERROR' file.txt"", ""grep 'ERROR' file.txt"", ""grep 'ERROR' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 13:23:05+00:00,2026-06-29 13:23:08.311614+00:00,3.31,13,0,0,5,0.4,22.8,0.7219280948873623,0,0,0,0,0,0,0,0,0,6,1,1.7249815100776644
gen-0e9058b609a0a0f673b0a091,ghita,p_dev,10.20.10.149,10.10.30.17,web-stg-02,2026-06-15T08:41:40+00:00,2026-06-15T08:41:47.639926+00:00,7.64,"[""awk '$2 == 0' data.txt"", ""awk '$2 == 0' data.txt"", ""awk '$2 == 0' data.txt"", ""awk '$2 == 0' data.txt"", 'chmod', 'python3', 'gzip', 'chmod']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 08:41:40+00:00,2026-06-15 08:41:47.639926+00:00,7.64,8,0,0,8,0.5,13.625,1.75,0,0,0,0,0,0,0,0,0,3,3,1.271782221599798
gen-ca0ac6ac0d67d38e990f0c5b,ghita,p_dev,10.20.10.149,10.10.30.17,web-stg-02,2026-06-26T05:57:53+00:00,2026-06-26T05:57:59.787151+00:00,6.79,"['git', ""awk 'NF == 3' file.txt"", 'bzip2', ""grep 'Failed login' /var/log/auth.log"", 'awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', 'awk \'$2 == ""admin""\' users.txt', 'find /tmp \\( -user alice -o -user bob \\)', 'python3', ""awk 'NF == 3' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-26 05:57:53+00:00,2026-06-26 05:57:59.787151+00:00,6.79,5,1,0,9,0.8888888888888888,22.77777777777778,2.94770277922009,0,0,0,0,0,0,0,0,0,6,2,1.748320381093429
gen-81f7f3fb19e45c6ac9c23e69,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-29T09:43:58+00:00,2026-06-29T09:44:05.333781+00:00,7.33,"['git', 'git', 'git', 'git', ""awk '/error/ {print NR}' log.txt"", 'git', 'git', 'find /var -not -group wheel', ""awk '{print $1}' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 09:43:58+00:00,2026-06-29 09:44:05.333781+00:00,7.33,9,0,0,9,0.4444444444444444,11.333333333333334,1.4466166676282082,0,0,0,0,0,0,0,0,0,2,2,0.9927744539878083
gen-72ecf16ec8a723e9bfa016c2,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-08T04:49:39+00:00,2026-06-08T04:49:42.240803+00:00,3.24,"[""grep '^#!/bin/bash' *.sh"", ""grep '()' main.c"", ""grep -E '^[0-9]+$' numbers.txt"", 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 04:49:39+00:00,2026-06-08 04:49:42.240803+00:00,3.24,4,1,0,4,1.0,19.25,2.0,0,0,0,0,0,0,0,0,0,2,1,0.9456603046006401
gen-597e6845e27718c5737d1fb6,imane,p_dev,10.20.10.123,10.10.40.20,dev-03,2026-06-09T13:23:35+00:00,2026-06-09T13:23:41.343827+00:00,6.34,"['find /var -not -group wheel', 'find . -maxdepth 3 -ls', 'find /home -maxdepth 1 -type d', ""awk '{$2 += 100; print}' file.txt"", 'find /home -perm -4000', 'grep pattern file.txt | tail', ""awk 'END {print NR}' file.txt"", 'cat file.txt | md5sum']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-09 13:23:35+00:00,2026-06-09 13:23:41.343827+00:00,6.34,13,0,0,8,1.0,26.5,3.0,0,0,0,0,0,0,0,0,0,2,2,0.8960382325345574
gen-921704753d959e3f5a5226e6,imane,p_dev,10.20.10.123,10.10.40.20,dev-03,2026-06-24T11:38:33+00:00,2026-06-24T11:38:42.863806+00:00,9.86,"['git', 'find /home -newer file.txt', 'find /data -mindepth 4 -type d', 'git', ""grep --color=auto 'network' *.log"", 'cat /dev/urandom | head -c 16', 'git', 'cat file.txt | md5sum', 'find /tmp -path ""*/old"" -prune -o -type f -print', 'find /home -newer file.txt', 'git', ""grep 'TODO' *.py""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-24 11:38:33+00:00,2026-06-24 11:38:42.863806+00:00,9.86,11,0,0,12,0.6666666666666666,20.083333333333332,2.7516291673878226,0,0,0,0,0,0,0,0,0,2,2,0.9774178175281716
gen-a48e40f1d0421dfa56ab087a,imane,p_dev,10.20.10.99,10.10.40.23,build-01,2026-06-02T06:16:47+00:00,2026-06-02T06:16:51.259686+00:00,4.26,"[""grep '^#' script.sh"", 'find /data -mindepth 3 -type f', ""grep 'CRON' /var/log/syslog | grep 'CMD'"", 'bzip2', 'bzip2']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 06:16:47+00:00,2026-06-02 06:16:51.259686+00:00,4.26,6,1,0,5,0.8,19.8,1.9219280948873623,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-a932009453f28f11147f6570,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-04T05:51:23+00:00,2026-06-04T05:51:32.650622+00:00,9.65,"[""grep 'home' /etc/fstab"", 'touch', ""grep 'home' /etc/fstab"", 'touch', 'touch', 'touch', 'find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'touch', ""grep 'CRON' /var/log/syslog | grep 'CMD'"", 'touch', ""grep 'home' /etc/fstab"", 'find /home -mtime -7 -a -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-04 05:51:23+00:00,2026-06-04 05:51:32.650622+00:00,9.65,5,1,0,12,0.4166666666666667,17.75,1.896240625180289,0,0,0,0,0,0,0,0,0,2,1,0.8112781244591328
gen-ff11c8ba36ee1640723ef466,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-12T06:02:38+00:00,2026-06-12T06:02:46.188816+00:00,8.19,"[""grep 'def' *.py"", ""grep -w 'usb' *.log"", 'git', 'find /home -maxdepth 2 -type f', 'find /etc -perm /u+x', ""awk '/^user:/ {print $2, $3}' file.txt"", ""awk '/^user:/ {print $2, $3}' file.txt"", 'bzip2', 'python3', 'bzip2', ""grep -w 'usb' *.log"", ""grep -w 'usb' *.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-12 06:02:38+00:00,2026-06-12 06:02:46.188816+00:00,8.19,6,1,0,12,0.6666666666666666,18.166666666666668,2.8553885422075336,0,0,0,0,0,0,0,0,0,2,2,0.964078764808229
gen-c7bf4fbcd43cdd6de0c1ff1e,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-01T15:23:35+00:00,2026-06-01T15:23:45.795008+00:00,10.8,"[""awk '/error/ {print NR}' log.txt"", 'cat /proc/cpuinfo', 'find /srv -path ""*/logs"" -prune -o -type f -print', 'find /var -path ""*/cache"" -prune -o -type f -print', 'find /srv -path ""*/logs"" -prune -o -type f -print', ""grep '^$' file.txt"", 'find /data -nouser', 'cat /proc/cpuinfo', 'awk \'{gsub("","", "" ""); print}\' file.txt', ""awk -F',' '{print $2}' file.csv"", 'cat /proc/cpuinfo', 'find /srv -path ""*/logs"" -prune -o -type f -print', 'cat /proc/cpuinfo']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-01 15:23:35+00:00,2026-06-01 15:23:45.795008+00:00,10.8,15,0,0,13,0.6153846153846154,30.923076923076923,2.7192945256669794,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-2779468594a53fdef10d27c8,imane,p_dev,10.20.10.123,10.10.40.20,dev-03,2026-06-11T12:33:57+00:00,2026-06-11T12:34:00.611012+00:00,3.61,"['python3', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', 'git', 'python3', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-11 12:33:57+00:00,2026-06-11 12:34:00.611012+00:00,3.61,12,0,0,5,0.6,21.0,1.5219280948873621,0,0,0,0,0,0,0,0,0,2,1,0.9366673818775626
gen-b048faa112ae5c22741b77f5,imane,p_dev,10.20.10.99,10.10.40.23,build-01,2026-06-09T10:41:13+00:00,2026-06-09T10:41:17.652965+00:00,4.65,"[""grep 'token' *.json"", ""awk '/^ERROR/' log.txt"", ""awk '{sum+=$3} END {print sum}' data.txt"", ""grep 'token' *.json"", 'tail -n 20 file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-09 10:41:13+00:00,2026-06-09 10:41:17.652965+00:00,4.65,10,0,0,5,0.8,23.8,1.9219280948873623,0,0,0,0,0,0,0,0,0,2,1,0.9182958340544896
gen-22498f666e51484d1b84edc3,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-29T08:48:10+00:00,2026-06-29T08:48:19.636874+00:00,9.64,"['find /data -type f -newermt ""2025-06-10""', 'find /home -type f -print', 'find /home -type f -print', ""awk '{print $2 * 2}' file.txt"", 'cat /sys/class/net/eth0/speed', ""grep -r 'function' ."", ""awk '{print $2 * 2}' file.txt"", ""awk '{print $2 * 2}' file.txt"", 'find /home -type f -print', ""awk '{print $2 * 2}' file.txt"", 'find /home -regex "".*\\.log""', ""awk '$1 ~ /^[a-zA-Z]$/' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 08:48:10+00:00,2026-06-29 08:48:19.636874+00:00,9.64,8,0,0,12,0.5833333333333334,28.25,2.5220552088742005,0,0,0,0,0,0,0,0,0,2,1,0.9881108365218301
gen-9a3b031932f5751024eeb4a6,imane,p_dev,10.20.10.99,10.10.40.23,build-01,2026-06-18T09:17:52+00:00,2026-06-18T09:17:56.841558+00:00,4.84,"['find /opt -mindepth 2 -type d', 'git', 'find /opt -mindepth 2 -type d', 'find /data -nouser', 'find /data -path ""*/backup"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 09:17:52+00:00,2026-06-18 09:17:56.841558+00:00,4.84,9,0,0,5,0.8,26.2,1.9219280948873623,0,0,0,0,0,0,0,0,0,2,1,0.9760206482366149
gen-3e00980eae441e21d25864f2,imane,p_dev,10.20.10.99,10.10.40.19,dev-02,2026-06-01T08:26:37+00:00,2026-06-01T08:26:46.403519+00:00,9.4,"['git', 'git', 'zip', 'zip', 'zip', 'zip', 'find /data -not -user root', 'find /data -not -user root', 'gzip', 'touch']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-01 08:26:37+00:00,2026-06-01 08:26:46.403519+00:00,9.4,8,0,0,10,0.5,7.9,2.1219280948873624,0,0,0,0,0,0,1,1,0,0,1,0.0
gen-f5141058313839757bf33a34,imane,p_dev,10.20.10.99,10.10.40.23,build-01,2026-06-24T13:03:45+00:00,2026-06-24T13:03:49.354737+00:00,4.35,"[""grep -E 'error|warning' server.log"", ""grep -E 'error|warning' server.log"", ""grep -E 'error|warning' server.log"", 'find /tmp -type d', ""grep -l '127.0.0.1' *"", ""awk '{print $1}' *.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-24 13:03:45+00:00,2026-06-24 13:03:49.354737+00:00,4.35,13,0,0,6,0.6666666666666666,27.0,1.792481250360578,0,0,0,0,0,0,0,0,0,2,2,0.9852281360342515
gen-39c59df987f255d6e7ba26ac,imane,p_dev,10.20.10.123,10.10.40.21,dev-04,2026-06-25T11:18:45+00:00,2026-06-25T11:18:52.697754+00:00,7.7,"['find /data -not -user root', 'awk \'{gsub(""\t"", "",""); print}\' file.txt', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'gzip', ""grep -r 'function' ."", ""grep '\\[.*\\]' log.txt"", ""grep -r 'function' ."", 'find /var -xtype l', 'awk \'{print $1 ""-"" $3}\' file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-25 11:18:45+00:00,2026-06-25 11:18:52.697754+00:00,7.7,11,0,0,9,0.8888888888888888,24.88888888888889,2.94770277922009,0,0,0,0,0,0,0,0,0,2,2,0.9867867202680318
gen-a6fd0cb116e6e5c0c4cb294f,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-30T08:10:26+00:00,2026-06-30T08:10:29.993801+00:00,3.99,"['cat -E file.txt', 'cat -E file.txt', 'cat -E file.txt', 'cat -E file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-30 08:10:26+00:00,2026-06-30 08:10:29.993801+00:00,3.99,8,0,0,4,0.25,15.0,-0.0,0,0,0,0,0,0,0,0,0,3,3,1.1256828315506748
gen-317304b5c1dd484aaca58d95,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-30T13:41:34+00:00,2026-06-30T13:41:41.959358+00:00,7.96,"[""grep '^#!/bin/bash' *.sh"", 'git', 'find /home -regex "".*\\.log""', ""awk 'NR <= 10' file.txt"", ""awk 'NR <= 10' file.txt"", 'python3', ""awk '{a[NR]=$0} END {for (i=NR-4;i<=NR;i++) print a[i]}' file.txt"", ""grep '^#!/bin/bash' *.sh"", 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-30 13:41:34+00:00,2026-06-30 13:41:41.959358+00:00,7.96,13,0,0,9,0.6666666666666666,22.11111111111111,2.5032583347756456,0,0,0,0,0,0,0,0,0,3,2,1.1262192191948017
gen-e9ad0e9b8c9aa1e9b3b26337,imane,p_dev,10.20.10.99,10.10.40.23,build-01,2026-06-04T10:29:19+00:00,2026-06-04T10:29:29.917737+00:00,10.92,"[""grep -r 'ssh' ~"", 'find /srv -regex "".*/config.*""', 'find /srv -regex "".*/config.*""', 'python3', 'find /srv -regex "".*/config.*""', 'cd', 'find /tmp -path ""*/old"" -prune -o -type f -print', 'find /srv -regex "".*/config.*""', ""grep -r 'ssh' ~"", 'cd', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-04 10:29:19+00:00,2026-06-04 10:29:29.917737+00:00,10.92,10,0,0,11,0.5454545454545454,19.272727272727273,2.3685225277282065,0,0,0,0,0,0,0,0,0,2,1,0.7219280948873623
gen-12b2102d940c350337c86152,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-29T12:37:31+00:00,2026-06-29T12:37:38.344466+00:00,7.34,"[""awk '{print NR, $0}' file.txt"", 'chmod', ""grep -c 'admin' users.csv"", 'zip', 'find /srv -maxdepth 4 -name ""*.conf""', ""cat file.csv | cut -d',' -f1"", ""awk '$1 ~ /^[a-zA-Z]$/' file.txt"", 'find /srv -maxdepth 4 -name ""*.conf""', ""cat file.csv | cut -d',' -f1""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 12:37:31+00:00,2026-06-29 12:37:38.344466+00:00,7.34,12,0,0,9,0.7777777777777778,24.666666666666668,2.725480556997868,0,0,0,0,0,0,0,0,0,3,3,1.1296938769174603
