session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,session_start_is_estimated,session_end_is_estimated,duration_sec_is_estimated,commands,event_types,raw_event_count,file_transfer_bytes,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil
19fc8c8fedd22ba6000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:28:55.203+0000,2026-08-03T17:29:02.945+0000,7,False,False,False,"['ls -la', 'echo TAG:ben_admin_868914', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'mkdir ../bin', 'gzip analysis.xlsx', 'cd /etc/security', 'cd /sbin', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",14,0,SSH,1,2026-08-03 17:28:55.203000+00:00,2026-08-03 17:29:02.945000+00:00,7.0,17,0,0,10.0,1.0,11.3,3.3219280948873626,0.0,0.0,0.0,0.0,1.0,0.0
19fc8c929276bcde000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:29:05.947+0000,2026-08-03T17:29:13.446+0000,7,False,False,False,"['echo TAG:ben_dev_a1f2b3', 'cd /tmp && ls -la', 'git status', 'cat /etc/os-release', 'python3 --version', 'chmod 000 backup.img', ""sed -n '/@gmail\\\\.com/p' emails.txt"", 'bzip2 config.yaml', 'tail -f file1.log file2.log', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",12,0,SSH,1,2026-08-03 17:29:05.947000+00:00,2026-08-03 17:29:13.446000+00:00,7.0,17,0,0,8.0,1.0,20.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc8c9541ae7a80000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:29:16.947+0000,2026-08-03T17:29:25.696+0000,8,False,False,False,"['cd /tmp && ls -la', 'echo TAG:ben_dev_d70240', 'git status', 'cat /etc/os-release', 'python3 --version', 'chmod o+r changelog.txt', 'zip -r utilities.zip utilities', ""grep -oE '\\\\b[0-9]+(\\\\.[0-9]+){3}\\\\b' access.log"", 'zip codes.zip *.c *.h', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",12,0,SSH,1,2026-08-03 17:29:16.947000+00:00,2026-08-03 17:29:25.696000+00:00,8.0,17,0,0,8.0,1.0,23.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc8c98a8ba8314000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:29:30.947+0000,2026-08-03T17:29:42.447+0000,11,False,False,False,"['echo TAG:ben_auditor_94475f', 'cat /etc/passwd', 'ls -la /etc/', 'w', 'last -n 10', 'uptime', 'find /home -maxdepth 2 -type f', 'find /tmp -not -size 0', ""grep -E 'error code [0-9]+' error.log"", 'cat file1.txt file2.txt', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",13,0,SSH,1,2026-08-03 17:29:30.947000+00:00,2026-08-03 17:29:42.447000+00:00,11.0,17,0,0,9.0,1.0,17.333333333333332,3.169925001442312,1.0,0.0,0.0,0.0,1.0,0.0
19fc8c9c041006e8000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:29:44.639+0000,2026-08-03T17:29:49.696+0000,5,False,False,False,"['echo TAG:atk_persistence_ef1ccb', ""echo '#!/bin/bash' > /tmp/.cache_update_atk_persistence_ef1ccb.sh"", '(crontab -l 2>/dev/null; echo \\', 'crontab -l', 'crontab -l | grep -v atk_persistence_ef1ccb | crontab -', 'rm -f /tmp/.cache_update_atk_persistence_ef1ccb.sh', 'exit']","['KBD_INPUT', 'SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 17:29:44.639000+00:00,2026-08-03 17:29:49.696000+00:00,5.0,17,0,0,5.0,1.0,42.2,2.321928094887362,0.0,0.0,1.0,0.0,0.0,0.0
19fc8c9ddbfccacd000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:29:52.442+0000,2026-08-03T17:29:56.696+0000,4,False,False,False,"['ls -la /var/log/', 'echo TAG:atk_log_tamper_0f06dd', 'cat /var/log/auth.log 2>/dev/null | tail -20', 'history -c', 'last', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",8,0,SSH,1,2026-08-03 17:29:52.442000+00:00,2026-08-03 17:29:56.696000+00:00,4.0,17,0,0,4.0,1.0,18.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0
19fc8c9f798190d9000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:29:58.697+0000,2026-08-03T17:30:19.197+0000,20,False,False,False,"['echo TAG:ben_dba_0f671d', 'ls -la /var/lib', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'sleep 600']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 17:29:58.697000+00:00,2026-08-03 17:30:19.197000+00:00,20.0,17,0,0,5.0,1.0,14.6,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
19fc8ca4f8486e5f000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:30:21.446+0000,2026-08-03T17:30:31.197+0000,9,False,False,False,"['echo TAG:ben_admin_d0d266', 'ls -la', 'df -h', 'uptime', 'systemctl --no-pager status sshd', 'free -m', 'who', 'touch ~/Africa', 'mkdir /home/bob/test', 'touch ~/mime', 'cd /usr/share/xfce4', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",14,0,SSH,1,2026-08-03 17:30:21.446000+00:00,2026-08-03 17:30:31.197000+00:00,9.0,17,0,0,10.0,1.0,12.4,3.3219280948873626,0.0,0.0,0.0,0.0,1.0,0.0
19fc8ca8164350aa000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:30:34.199+0000,2026-08-03T17:30:42.448+0000,8,False,False,False,"['uname -a >> /tmp/T1082.txt', 'echo TAG:atk_recon_fcc23a', 'if [ -f /etc/lsb-release ]; then cat /etc/lsb-release >> /tmp/T1082.txt; fi', 'if [ -f /etc/redhat-release ]; then cat /etc/redhat-release >> /tmp/T1082.txt; fi   ', 'if [ -f /etc/issue ]; then cat /etc/issue >> /tmp/T1082.txt; fi', 'if [ -f /etc/os-release ]; then cat /etc/os-release >> /tmp/T1082.txt; fi', 'uptime >> /tmp/T1082.txt', 'cat /tmp/T1082.txt 2>/dev/null', 'rm /tmp/T1082.txt 2>/dev/null', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",12,0,SSH,1,2026-08-03 17:30:34.199000+00:00,2026-08-03 17:30:42.448000+00:00,8.0,17,0,0,8.0,1.0,50.125,3.0,0.0,0.0,0.0,0.0,1.0,0.0
19fc8caaee973c67000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:30:45.698+0000,2026-08-03T17:30:49.947+0000,4,False,False,False,"['echo TAG:atk_log_tamper_122c89', 'sudo ls -la /var/log/', 'sudo cat /var/log/auth.log 2>/dev/null | tail -20', 'history -c', 'last', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 17:30:45.698000+00:00,2026-08-03 17:30:49.947000+00:00,4.0,17,0,0,4.0,1.0,21.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
19fc8cac8018e47d000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:30:52.197+0000,2026-08-03T17:30:59.197+0000,6,False,False,False,"['echo TAG:atk_log_tamper_68c60e', 'set +o history', ""echo 'set +o history' >> ~/.bashrc"", '. ~/.bashrc', 'history -c', ""sed -i 's/set +o history//g' ~/.bashrc"", '. ~/.bashrc', 'set -o history', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",11,0,SSH,1,2026-08-03 17:30:52.197000+00:00,2026-08-03 17:30:59.197000+00:00,6.0,17,0,0,7.0,0.8571428571428571,18.857142857142858,2.521640636343318,0.0,0.0,0.0,1.0,0.0,0.0
19fc8caec578c37e000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:31:01.448+0000,2026-08-03T17:31:10.448+0000,8,False,False,False,"['ls -la', 'echo TAG:ben_admin_3e58da', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'ls -lSh /tmp', 'ls -v /boot', 'cd /var/log/Xorg.failsafe.log', 'cp draft.txt /home/alice/Documents/', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",14,0,SSH,1,2026-08-03 17:31:01.448000+00:00,2026-08-03 17:31:10.448000+00:00,8.0,17,0,0,10.0,1.0,14.6,3.3219280948873626,0.0,0.0,0.0,0.0,1.0,0.0
19fc8cb1dd104cc1000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T17:31:14.199+0000,2026-08-03T17:31:36.454+0000,22,False,False,False,"['ls -la /var/lib', 'echo TAG:ben_dba_d3bd88', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'mv /var/log/mail.info/* /backup/mailinfo/', 'find /home -not -name \\', 'cp /var/log/dpkg/* /backup/dpkg/', 'sleep 50']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",11,0,SSH,1,2026-08-03 17:31:14.199000+00:00,2026-08-03 17:31:36.454000+00:00,22.0,17,0,0,8.0,1.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
