session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_is_placeholder,ts_is_synthetic,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil
gen-f7a67b947b5a611af1b64afe,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-10T13:47:26+00:00,2026-06-10T13:47:33.115431+00:00,7.12,"['git', 'git', 'zip texts.zip *.txt', 'tail -n 5 file.txt', ""awk 'NF == 3' file.txt"", 'cat /proc/cpuinfo', 'touch /var/log/mail.log', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-10 13:47:26+00:00,2026-06-10 13:47:33.115431+00:00,7.12,13,0,0,8,0.875,13.375,2.75,0,0,0,0,0,0
gen-ea4e361753f8382b8fb864e4,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-04T15:23:43+00:00,2026-06-04T15:23:49.951274+00:00,6.95,"['zip results.zip test_results.txt analysis.txt', 'zip results.zip test_results.txt analysis.txt', 'cd', 'git', 'bzip2 paper.pdf', 'tail -n 1 data.csv', 'cd', 'cat -T file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-04 15:23:43+00:00,2026-06-04 15:23:49.951274+00:00,6.95,15,0,0,8,0.75,18.125,2.5,0,0,0,0,0,0
gen-71d7966571818dcf379efc6e,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-24T16:26:37+00:00,2026-06-24T16:26:43.163159+00:00,6.16,"['gzip filename.txt', 'python3', 'gzip python_code.py', 'gzip filename.txt', 'cat <(ls /etc) <(ls /usr)', 'cd', 'git', 'bzip2 access.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-24 16:26:37+00:00,2026-06-24 16:26:43.163159+00:00,6.16,16,0,0,8,0.875,13.25,2.75,0,0,0,0,0,0
gen-c9e48e8c25c61c45c63d04ee,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-01T08:50:21+00:00,2026-06-01T08:50:26.954578+00:00,5.95,"[""awk -F',' '{print $2}' file.csv"", ""awk -F',' '{print $2}' file.csv"", ""awk 'length > 30' file.txt"", 'python3', ""awk -F',' '{print $2}' file.csv"", 'chmod 000 config.yml', ""awk -F',' '{print $2}' file.csv"", ""touch -d 'last month' past.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-01 08:50:21+00:00,2026-06-01 08:50:26.954578+00:00,5.95,8,0,0,8,0.625,25.875,2.0,0,0,0,0,1,0
gen-86ad8a8c6bc4123ebde13c1b,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-05T08:22:50+00:00,2026-06-05T08:22:53.092590+00:00,3.09,"['cat < file.txt', ""awk '{$2 += 100; print}' file.txt"", ""grep '^$' file.txt"", 'cat < file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-05 08:22:50+00:00,2026-06-05 08:22:53.092590+00:00,3.09,8,0,0,4,0.75,19.75,1.5,0,0,0,0,0,0
gen-7d8242641ba362e7afa415e5,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-02T16:19:29+00:00,2026-06-02T16:19:32.868339+00:00,3.87,"['zip documents.zip *.doc *.pdf', ""grep -i 'error' logs/*.log"", 'cd', ""awk '/error/ {print NR}' log.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-02 16:19:29+00:00,2026-06-02 16:19:32.868339+00:00,3.87,16,0,0,4,1.0,22.25,2.0,0,0,0,0,0,0
gen-f41ea3ac5fd231094140752c,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-22T16:46:55+00:00,2026-06-22T16:47:00.562807+00:00,5.56,"['cd', 'cd', 'cd', 'touch ~/bin', 'python3', 'cat file1 file2 | gzip > combined.gz', 'python3', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-22 16:46:55+00:00,2026-06-22 16:47:00.562807+00:00,5.56,16,0,0,8,0.5,8.625,1.75,0,0,0,0,0,0
gen-8e676a01d86a646059a1120e,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-07-01T14:55:58+00:00,2026-07-01T14:56:05.081839+00:00,7.08,"['bzip2 todo.md', 'cd', 'cd', 'cd', 'git', 'git', 'bzip2 data.json', 'awk \'{print $1 ""-"" $3}\' file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-07-01 14:55:58+00:00,2026-07-01 14:56:05.081839+00:00,7.08,14,0,0,8,0.625,9.0,2.1556390622295662,0,0,0,0,0,0
gen-284bf9625744f59674222167,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-11T13:00:11+00:00,2026-06-11T13:00:17.443525+00:00,6.44,"['cd', 'cd', 'tail -n 20 /var/log/syslog', 'chmod u-r hidden.txt', 'gzip video.mkv', 'tail -n 20 /var/log/syslog', 'tail -n 20 /var/log/syslog', 'cat /proc/cpuinfo']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-11 13:00:11+00:00,2026-06-11 13:00:17.443525+00:00,6.44,13,0,0,8,0.625,16.625,2.1556390622295662,0,0,0,0,0,0
gen-c3a00c6f2321d1e1c47104c0,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-15T09:18:43+00:00,2026-06-15T09:18:49.063227+00:00,6.06,"['cat /proc/meminfo', 'cat /proc/meminfo', 'git', 'cd', 'cd', 'sed G file.txt', 'cat file.txt > output.txt', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-15 09:18:43+00:00,2026-06-15 09:18:49.063227+00:00,6.06,9,0,0,8,0.625,10.25,2.1556390622295662,0,0,0,0,0,0
gen-5ca260c9eb7607c9b08a4895,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-29T13:36:27+00:00,2026-06-29T13:36:33.422754+00:00,6.42,"[""cat file.txt | tr 'a-z' 'A-Z'"", ""cat file.txt | tr 'a-z' 'A-Z'"", 'git', 'bzip2 backup_2024.tar', 'chmod -R 755 /opt/scripts', 'cd', 'cd', ""cat file.txt | tr 'a-z' 'A-Z'""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-29 13:36:27+00:00,2026-06-29 13:36:33.422754+00:00,6.42,13,0,0,8,0.625,17.5,2.1556390622295662,0,0,0,0,0,0
gen-59e1ac095970a859c6b6e4ad,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-11T11:21:49+00:00,2026-06-11T11:21:51.772335+00:00,2.77,"['python3', 'python3', 'find /tmp -ctime 0 -type d', 'cat /proc/meminfo']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-11 11:21:49+00:00,2026-06-11 11:21:51.772335+00:00,2.77,11,0,0,4,0.75,14.25,1.5,0,0,0,0,0,0
gen-0e9058b609a0a0f673b0a091,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-22T13:55:40+00:00,2026-06-22T13:55:46.503081+00:00,6.5,"['git', 'git', 'git', 'gzip translation.txt', 'gzip translation.txt', 'find /tmp -iregex "".*/temp.*""', 'bzip2 binary.bin', 'gzip video.mkv']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-22 13:55:40+00:00,2026-06-22 13:55:46.503081+00:00,6.5,13,0,0,8,0.625,13.5,2.1556390622295662,0,0,0,0,0,0
gen-5d286aa428a397799c1c3517,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-02T15:06:51+00:00,2026-06-02T15:06:57.583021+00:00,6.58,"['chmod o+r changelog.txt', 'chmod o+r changelog.txt', ""sed '1~2s/yes/no/g' file.txt"", 'find /srv -type c', ""awk 'NR>1' file.txt"", ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", 'cat /sys/class/net/eth0/speed', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-02 15:06:51+00:00,2026-06-02 15:06:57.583021+00:00,6.58,15,0,0,8,0.875,25.25,2.75,0,0,0,0,0,0
gen-bd20563bf275b5f3d436a7a8,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-12T12:41:44+00:00,2026-06-12T12:41:50.118993+00:00,6.12,"[""awk 'max < $3 {max=$3} END {print max}' file.txt"", ""grep 'def' *.py"", 'cd', 'cat file1.bin file2.bin > combined.bin', 'cat file1.bin file2.bin > combined.bin', 'cat file1.bin file2.bin > combined.bin', 'cat /dev/urandom | head -c 16', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-12 12:41:44+00:00,2026-06-12 12:41:50.118993+00:00,6.12,12,0,0,8,0.75,26.375,2.4056390622295662,0,0,0,0,0,0
gen-e7147668cf1d7d3a9feefdff,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-25T16:53:47+00:00,2026-06-25T16:53:53.373277+00:00,6.37,"['cd', ""sed 's/.*/[&]/' file.txt"", ""sed 's/.*/[&]/' file.txt"", 'cd', 'cd', ""sed 's/.*/[&]/' file.txt"", ""sed 's/.*/[&]/' file.txt"", 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-25 16:53:47+00:00,2026-06-25 16:53:53.373277+00:00,6.37,16,0,0,8,0.25,13.0,1.0,0,0,0,0,0,0
gen-dfc620ce7b07fd31a4244f23,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-07-01T17:28:29+00:00,2026-07-01T17:28:36.077696+00:00,7.08,"['zip source.zip *.py', 'zip source.zip *.py', 'git', ""cat file.csv | cut -d',' -f1"", 'python3', 'cat /proc/meminfo', 'python3', 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-07-01 17:28:29+00:00,2026-07-01 17:28:36.077696+00:00,7.08,17,0,0,8,0.625,13.375,2.1556390622295662,0,0,0,0,0,0
gen-d46b415deada79a34970ed9a,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-15T16:23:15+00:00,2026-06-15T16:23:20.275510+00:00,5.28,"['find /opt -type s', 'find /opt -type s', 'find /opt -type s', 'find /opt -type s', 'find /opt -type s', 'find /opt -type s', 'awk \'{gsub(/ /,""-""); print}\' file.txt', 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-15 16:23:15+00:00,2026-06-15 16:23:20.275510+00:00,5.28,16,0,0,8,0.375,18.25,1.061278124459133,0,0,0,0,0,0
gen-6de299a14a90cd0c24c173b9,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-04T08:15:26+00:00,2026-06-04T08:15:33.163728+00:00,7.16,"['bzip2 textfile.txt', 'bzip2 textfile.txt', 'cd', 'bzip2 textfile.txt', 'bzip2 textfile.txt', 'zip report.zip report.docx summary.pdf', 'cd', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-04 08:15:26+00:00,2026-06-04 08:15:33.163728+00:00,7.16,8,0,0,8,0.375,14.5,1.4056390622295665,0,0,0,0,0,0
gen-fb25664d630aa767a2bb522b,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-07-01T16:34:32+00:00,2026-07-01T16:34:35.568931+00:00,3.57,"['gzip letter.txt', 'gzip letter.txt', 'gzip letter.txt', 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-07-01 16:34:32+00:00,2026-07-01 16:34:35.568931+00:00,3.57,16,0,0,4,0.5,13.0,0.8112781244591328,0,0,0,0,0,0
gen-d0be73eefd37253965f202f9,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-16T10:51:08+00:00,2026-06-16T10:51:13.728070+00:00,5.73,"['cat -b file.txt', 'cat -b file.txt', 'cat -b file.txt', 'zip java_source.zip *.java', 'cat -b file.txt', 'cat archive.tar.gz | tar xz', 'chmod a-w *.txt', 'awk \'{printf ""%05d\\n"", $1}\' file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-16 10:51:08+00:00,2026-06-16 10:51:13.728070+00:00,5.73,10,0,0,8,0.625,20.5,2.0,0,0,0,0,0,0
gen-a932009453f28f11147f6570,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-16T15:23:59+00:00,2026-06-16T15:24:05.323946+00:00,6.32,"['python3', 'python3', 'python3', 'cat /dev/urandom | head -c 16', 'python3', 'python3', ""awk 'NR <= 10' file.txt"", 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-16 15:23:59+00:00,2026-06-16 15:24:05.323946+00:00,6.32,15,0,0,8,0.375,11.75,1.061278124459133,0,0,0,0,0,0
gen-add702c92747b93c9ae77eab,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-26T10:01:09+00:00,2026-06-26T10:01:16.055543+00:00,7.06,"['cat /proc/cpuinfo', 'python3', 'cat file.txt | unexpand', 'python3', 'python3', ""grep 'error' access.log"", ""grep 'error' access.log"", 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-26 10:01:09+00:00,2026-06-26 10:01:16.055543+00:00,7.06,10,0,0,8,0.5,14.25,1.75,0,0,0,0,0,0
gen-f7b217c7ae92ea71cf7dcb43,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-09T15:13:39+00:00,2026-06-09T15:13:46.218097+00:00,7.22,"['awk \'$2 == ""active"" {print $3}\' file.txt', ""grep 'Failed login' /var/log/auth.log"", 'find /opt -size +500k -name ""*.log""', 'gzip python_code.py', 'awk \'$2 == ""active"" {print $3}\' file.txt', ""grep 'Failed login' /var/log/auth.log"", 'python3', 'cat -E file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-09 15:13:39+00:00,2026-06-09 15:13:46.218097+00:00,7.22,15,0,0,8,0.75,28.75,2.5,0,0,0,0,0,0
gen-c4e7f7dd6929de738693fd9d,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-16T08:23:35+00:00,2026-06-16T08:23:41.995799+00:00,7.0,"['bzip2 image.png', 'find /opt -mindepth 2 -type d', 'find /opt -mindepth 2 -type d', 'bzip2 model.pkl', 'gzip class_notes.txt', ""sed 's/user[12]/admin/g' file.txt"", 'find /opt -mindepth 2 -type d', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-16 08:23:35+00:00,2026-06-16 08:23:41.995799+00:00,7.0,8,0,0,8,0.75,21.625,2.4056390622295662,0,0,0,0,0,0
gen-46426c458d03f17af4d375c1,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-04T16:09:19+00:00,2026-06-04T16:09:26.227538+00:00,7.23,"['chmod u+rwx file1', 'chmod u+rwx file1', 'python3', 'cat file.txt | md5sum', ""grep -v 'tmp' filelist.txt"", 'git', 'python3', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-04 16:09:19+00:00,2026-06-04 16:09:26.227538+00:00,7.23,16,0,0,8,0.75,12.5,2.5,0,0,0,0,0,0
gen-af5b8f47ceae71cfce000af0,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-25T17:16:41+00:00,2026-06-25T17:16:47.628924+00:00,6.63,"['gzip textfile.txt', 'cd', 'touch ~/locale-langpack', 'git', 'awk \'$1 != """"\' file.txt', 'awk \'$1 != """"\' file.txt', 'gzip textfile.txt', 'awk \'$1 != """"\' file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-25 17:16:41+00:00,2026-06-25 17:16:47.628924+00:00,6.63,17,0,0,8,0.625,16.375,2.1556390622295662,0,0,0,0,0,0
gen-28e213bce6fdd7afdd84cacc,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-17T16:06:20+00:00,2026-06-17T16:06:26.109720+00:00,6.11,"['cat file.txt | tee copy.txt', 'cat file.txt | tee copy.txt', 'cat file.txt | tee copy.txt', 'git', 'cat /proc/meminfo', 'zip settings.zip .env config.json', 'awk \'{print $1"",""$2"",""$3}\' data.txt', 'cat file.txt | tee copy.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-17 16:06:20+00:00,2026-06-17 16:06:26.109720+00:00,6.11,16,0,0,8,0.625,24.5,2.0,0,0,0,0,0,0
gen-0d18ab95668c84770b95017c,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-16T17:56:53+00:00,2026-06-16T17:57:00.982112+00:00,7.98,"[""awk '$1 > 10 {sum+=$1} END {print sum}' file.txt"", 'git', 'git', 'cat /proc/cpuinfo', 'cat /proc/cpuinfo', ""awk '!/^#/' config.txt"", 'git', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-16 17:56:53+00:00,2026-06-16 17:57:00.982112+00:00,7.98,17,0,0,8,0.5,14.5,1.75,0,0,0,0,0,0
gen-518b2f219cf20859ee6e2e72,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-08T17:32:25+00:00,2026-06-08T17:32:30.961162+00:00,5.96,"['git', 'cd', ""grep -r 'function' ."", ""grep -r 'function' ."", 'cd', 'python3', 'cat archive.tar.gz | tar xz', 'zip -r job.zip scripts results']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-08 17:32:25+00:00,2026-06-08 17:32:30.961162+00:00,5.96,17,0,0,8,0.75,13.875,2.5,0,0,0,0,0,0
gen-d756ba9cc64c96479ea7017c,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-24T08:38:30+00:00,2026-06-24T08:38:36.579709+00:00,6.58,"['python3', 'tail -c 1K file.txt', ""sed '1~2s/yes/no/g' file.txt"", ""sed 's/^ *//' file.txt"", 'python3', ""sed '1~2s/yes/no/g' file.txt"", 'awk \'{printf ""%05d\\n"", $1}\' file.txt', ""grep -E 'error|warning' server.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-24 08:38:30+00:00,2026-06-24 08:38:36.579709+00:00,6.58,8,0,0,8,0.75,22.625,2.5,0,0,0,0,0,0
gen-b88e830fde1e994ac5a11f5c,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-02T10:33:13+00:00,2026-06-02T10:33:20.618959+00:00,7.62,"['git', 'cd', 'cd', 'cd', 'python3', 'python3', ""awk '{sum += $2} END {print sum/NR}' file.txt"", 'zip docker.zip docker-compose.yml Dockerfile']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-02 10:33:13+00:00,2026-06-02 10:33:20.618959+00:00,7.62,10,0,0,8,0.625,14.0,2.1556390622295662,0,0,0,0,0,0
gen-713f8f8cec8be53758ab4778,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-10T09:36:43+00:00,2026-06-10T09:36:49.885985+00:00,6.89,"['gzip log_2020.log', 'gzip log_2020.log', 'gzip log_2020.log', 'gzip log_2020.log', 'bzip2 report.xlsx', ""sed '3a\\Appended line' file.txt"", 'find /var -iregex "".*[0-9]{4}\\.txt""', 'zip -r zipped_folder.zip my_folder']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-10 09:36:43+00:00,2026-06-10 09:36:49.885985+00:00,6.89,9,0,0,8,0.625,23.125,2.0,0,0,0,0,0,0
gen-4988e418f6c31218c1836315,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-11T15:06:43+00:00,2026-06-11T15:06:50.657869+00:00,7.66,"['zip configfiles.zip *.conf', 'zip configfiles.zip *.conf', 'bzip2 textfile.txt', 'bzip2 textfile.txt', 'cat part_* > big.img', 'cat part_* > big.img', 'zip configfiles.zip *.conf', 'bzip2 textfile.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-11 15:06:43+00:00,2026-06-11 15:06:50.657869+00:00,7.66,15,0,0,8,0.375,21.5,1.561278124459133,0,0,0,0,0,0
gen-811414f8d9df0d0e225aed6c,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-08T12:56:02+00:00,2026-06-08T12:56:08.780558+00:00,6.78,"[""cat file.csv | cut -d',' -f1"", ""cat file.csv | cut -d',' -f1"", 'git', 'tar tzf archive.tar.gz | tail', ""cat file.csv | cut -d',' -f1"", 'tail -n 5 file.txt', 'cd', ""grep '()' main.c""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-08 12:56:02+00:00,2026-06-08 12:56:08.780558+00:00,6.78,12,0,0,8,0.75,19.0,2.4056390622295662,0,0,0,0,0,0
gen-951c25d54d4c5280546252e7,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-17T13:05:25+00:00,2026-06-17T13:05:30.734725+00:00,5.73,"['cat file.txt > output.txt', 'cat /dev/urandom | head -c 16', 'gzip export.csv', 'cd', 'gzip export.csv', 'grep pattern file.txt | tail', 'grep pattern file.txt | tail', 'chmod a-w system.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-17 13:05:25+00:00,2026-06-17 13:05:30.734725+00:00,5.73,13,0,0,8,0.75,20.25,2.5,0,0,0,0,0,0
gen-27372b527a6a210722319050,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-17T12:44:07+00:00,2026-06-17T12:44:10.550966+00:00,3.55,"['cat -E file.txt', 'git', 'python3', 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-17 12:44:07+00:00,2026-06-17 12:44:10.550966+00:00,3.55,12,0,0,4,0.75,8.0,1.5,0,0,0,0,0,0
