session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy,cmd_oov_rate,cmd_mean_surprisal,cmd_max_surprisal,cmd_mean_novelty,cmd_max_novelty
gen-ee5aed4c393c1a772b58d8fc,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-15T09:16:31+00:00,2026-06-15T09:16:39.605652+00:00,8.61,"['df -h --output=avail', 'ls -C', 'curl --version', 'df -h --output=avail', 'systemctl', 'cd ~/.ssh', 'ls -lRh ~', 'df -h --output=source,fstype,pcent', 'ls -C', ""df -hT | grep 'nfs'""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 09:16:31+00:00,2026-06-15 09:16:39.605652+00:00,8.61,9,0,0,10,0.8,14.4,2.9219280948873623,0,0,0,0,0,0,0,0,0,23,4,1.1538053432154103,0.0,9.354506073461982,11.196792882102367,5.551115123125783e-17,6.661338147750939e-16
gen-e5dd98f1c8a738ab0df83e12,ghita,p_dev,10.20.10.149,10.10.40.21,dev-04,2026-06-11T11:41:05+00:00,2026-06-11T11:41:12.876542+00:00,7.88,"['find /data -type f -newermt ""2025-06-10""', ""awk 'END {print FILENAME, NR}' file.txt"", ""grep '^$' file.txt"", ""grep --color=auto 'network' *.log"", 'find /home -user alice', ""grep '2023-06-10' *.log"", 'find /data -type f -newermt ""2025-06-10""', 'find /data -type f -newermt ""2025-06-10""', 'find /srv -regex "".*/config.*""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-11 11:41:05+00:00,2026-06-11 11:41:12.876542+00:00,7.88,11,0,0,9,0.7777777777777778,31.666666666666668,2.6416041678685938,0,0,0,0,0,0,0,0,0,11,2,1.846551627156021,0.0,8.984841698775655,9.520016626807069,2.4671622769447924e-16,9.992007221626409e-16
gen-c24df69d9b51d6ed13bb6793,khadija,p_dev,10.20.10.193,10.10.40.23,build-01,2026-06-23T14:25:51+00:00,2026-06-23T14:26:03.670621+00:00,12.67,"[""grep -E '[0-9]+\\.[0-9]+\\.[0-9]+\\.[0-9]+' access.log"", 'awk \'{print $1 "" "" $2}\' names.txt', 'awk \'$1 == ""ERROR"" {print $2}\' log.txt', 'find /tmp -path ""*/.Trash"" -prune -o -type f -print', 'find /opt -size +500k -name ""*.log""', ""grep -l '127.0.0.1' *"", 'find /data -path ""*/.bak"" -prune -o -type f -print', ""grep ';$' script.sh"", 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', 'awk \'{print $1 "" "" $2}\' names.txt', ""awk '{c += length($0)} END {print c}' file.txt"", 'find /data -path ""*/.bak"" -prune -o -type f -print', 'find /var -mindepth 1 -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 14:25:51+00:00,2026-06-23 14:26:03.670621+00:00,12.67,14,0,0,13,0.8461538461538461,38.46153846153846,3.3927474104487847,0,0,0,0,0,0,0,0,0,26,4,1.0809127159243226,0.0,9.096697859998393,10.326853422666739,4.355490327375614e-16,1.3322676295501878e-15
gen-92d2408eff08c7394c1d2e43,ghita,p_dev,10.20.10.149,10.10.40.21,dev-04,2026-06-15T09:06:51+00:00,2026-06-15T09:07:01.746834+00:00,10.75,"['awk \'{gsub(""\t"", "",""); print}\' file.txt', 'awk \'{gsub(""\t"", "",""); print}\' file.txt', 'awk \'{gsub(""\t"", "",""); print}\' file.txt', 'tail -c 100 file.txt', 'find /opt -type s', 'find /opt -fstype ext4', 'find /opt -not -iname ""*.tmp""', ""awk '{print $2}' access.log"", 'find /opt -type b', ""grep -n 'main' main.c"", ""awk '{print $2}' access.log"", ""awk '!/^#/ {print NR, $0}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 09:06:51+00:00,2026-06-15 09:07:01.746834+00:00,10.75,9,0,0,12,0.75,27.416666666666668,3.0220552088742005,0,0,0,0,0,0,0,0,0,14,2,1.995461844238322,0.08333333333333333,10.347461480488294,16.054773877229938,0.006031378480490189,0.07237654176588049
gen-873b4d85946e211b998d7616,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-29T12:45:18+00:00,2026-06-29T12:45:25.550611+00:00,7.55,"[""grep '2023-06-10' *.log"", 'ls -Sr /usr/share', 'ls -RS /etc', 'find . -type d | ls -R', 'cat file.txt | unexpand', 'uptime', 'find /home -not -name ""*.bak""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 12:45:18+00:00,2026-06-29 12:45:25.550611+00:00,7.55,12,0,0,7,1.0,18.714285714285715,2.8073549220576037,0,0,0,0,0,0,0,0,0,38,4,0.9733679319915198,0.0,8.81930339575658,9.649784501777399,2.220446049250313e-16,4.440892098500626e-16
gen-3fdd341917529a3773b4521b,ghita,p_dev,10.20.10.149,10.10.40.21,dev-04,2026-06-22T14:13:01+00:00,2026-06-22T14:13:13.293644+00:00,12.29,"['awk \'$2 == ""active"" {print $3}\' file.txt', ""grep '^$' file.txt"", '. ~/.bashrc', 'tail -c 1M file.txt', ""grep '^#!/bin/bash' *.sh"", 'bzip2', 'bzip2', 'tail -c 1M file.txt', ""grep -o 'user' users.txt"", ""awk '/^user:/ {print $2, $3}' file.txt"", 'bzip2', 'find /data -type f -ls', 'find /opt -type s', 'bzip2']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,attack,['log_tamper'],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1070.003'],buried,1,,SSH,1,2026-06-22 14:13:01+00:00,2026-06-22 14:13:13.293644+00:00,12.29,14,0,0,14,0.7142857142857143,18.0,3.0930692077718898,0,0,0,0,0,0,0,0,0,16,3,1.8136948915460744,0.07142857142857142,9.910024996692941,16.379006001888587,0.004059705150054128,0.05683587210076069
gen-0f743d6aaffb41a8461ba28e,nadia,p_dev,10.20.10.38,10.10.40.21,dev-04,2026-06-24T10:09:41+00:00,2026-06-24T10:09:50.605159+00:00,9.61,"['git', ""awk 'NR <= 10' file.txt"", 'git', 'git', 'find /var -group admin', ""awk 'NR <= 10' file.txt"", ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", 'find /data -mindepth 3 -type f', 'python3', ""awk '{print $1, $5}' log.txt"", ""awk -F',' '{print $2}' file.csv"", ""awk 'max < $3 {max=$3} END {print max}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 10:09:41+00:00,2026-06-24 10:09:50.605159+00:00,9.61,10,0,0,13,0.6923076923076923,26.23076923076923,3.0269868333592873,0,0,0,0,0,0,0,0,0,16,1,0.7977744278452319,0.0,8.764375134914912,10.382348535258442,-8.540177112501205e-17,8.881784197001252e-16
gen-42118c658a16f6ce80c320ee,reda,bastionsvc,10.20.40.74,10.10.50.28,mon-01,2026-06-24T12:35:46+00:00,2026-06-24T12:35:52.897200+00:00,6.9,"['cd /usr/local/sbin', 'cd /usr/local/sbin', 'cd /usr/local/sbin', 'cd /usr/local/sbin', 'cd /var/log/Xorg.failsafe.log', 'curl --version', 'cd /var/log/gpu-manager.log', 'systemctl', 'ls -ltur ~']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 12:35:46+00:00,2026-06-24 12:35:52.897200+00:00,6.9,12,0,0,9,0.6666666666666666,17.88888888888889,2.2810361125534233,0,0,0,0,0,0,0,0,0,36,1,1.240485006133485,0.0,10.215055351453524,11.662456454451178,1.8503717077085943e-16,7.771561172376096e-16
gen-d18392079c65e5bf515d1b7f,mehdi,p_audit,10.20.30.153,10.10.50.27,backup-01,2026-06-15T12:42:39+00:00,2026-06-15T12:42:43.691941+00:00,4.69,"['find /tmp -type p', 'find /tmp -type p', 'ls -d */', 'find /tmp -type p', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 12:42:39+00:00,2026-06-15 12:42:43.691941+00:00,4.69,12,0,0,5,0.6,20.8,1.3709505944546687,0,0,0,0,0,0,0,0,0,19,2,1.8226194265516713,0.0,9.188773393580025,10.27341416370528,-8.881784197001253e-17,0.0
gen-a783cc71588a845135ad1586,sara,bastionsvc,203.0.113.157,10.10.20.11,db-prod-02,2026-06-29T10:57:56+00:00,2026-06-29T10:58:01.739377+00:00,5.74,"['ls -laS', 'pg /etc/passwd', 'cat /etc/passwd', 'uptime', 'df -h --output=source,itotal', 'ls -lh /var/log/*.log', 'du -B 1M', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,attack,['cred_access'],generated,train,admin,external,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,2,,SSH,1,2026-06-29 10:57:56+00:00,2026-06-29 10:58:01.739377+00:00,5.74,10,0,0,8,0.875,13.125,2.75,1,0,0,0,0,0,1,1,0,46,4,1.3371288107569532,0.25,10.630063997999944,16.379006001888587,0.14168421086508978,0.5707512127525436
gen-9f162eb92906cd133b5bbfc2,salma,p_audit,203.0.113.35,10.10.50.28,mon-01,2026-06-26T13:00:00+00:00,2026-06-26T13:00:30.093667+00:00,30.09,"['ls -lt /var/log', 'ls -lt /var/log', 'ls -lt /var/log', 'find /var/log -mtime -1', 'ls -R ..', 'find /var/log -mtime -1', 'find /data -user root -a -group root', 'ls -a', 'sudo lsmod | grep -i ""vmw_baloon\\|vmxnet""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['recon'],generated,train,auditor,external,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1082'],buried,1,camp-fe1a9966,SSH,1,2026-06-26 13:00:00+00:00,2026-06-26 13:00:30.093667+00:00,30.09,13,0,0,9,0.6666666666666666,20.11111111111111,2.4193819456463714,0,0,0,0,0,0,1,1,0,33,4,0.8897659038883459,0.1111111111111111,10.610147846408582,16.379006001888587,0.06695163102362303,0.6025646792126074
gen-1247f8fbd50ad2538170c5b7,reda,bastionsvc,10.20.40.74,10.10.40.18,dev-01,2026-06-24T08:37:36+00:00,2026-06-24T08:37:45.797901+00:00,9.8,"['ls -l', 'free -g -t', 'ls -1 ~/Documents', 'cd /lost+found', 'du -X exclude-list.txt', 'cd /usr/local/lib', 'free -g -t', 'cd /boot', 'du -k', 'ls -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 08:37:36+00:00,2026-06-24 08:37:45.797901+00:00,9.8,8,0,0,10,0.8,11.3,2.9219280948873623,0,0,0,0,0,0,0,0,0,36,2,1.25481994557676,0.0,10.687293973930823,11.54048606662226,-1.3322676295501878e-16,1.1102230246251565e-16
gen-82421aa9f1bb8df8e2a62289,amine,p_audit,10.20.30.162,10.10.50.28,mon-01,2026-06-05T15:09:44+00:00,2026-06-05T15:09:50.475098+00:00,6.48,"['cat /sys/class/net/eth0/speed', 'find /data -type f -ls', 'find /data -size +1G -type f', 'grep -i cron /var/log/syslog | grep -i error', 'find /tmp -ctime -2 -type d', 'ls -R ~', 'find /tmp -ctime -2 -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-05 15:09:44+00:00,2026-06-05 15:09:50.475098+00:00,6.48,15,0,0,7,0.8571428571428571,26.285714285714285,2.521640636343318,0,0,0,0,0,0,0,0,0,10,3,1.250663545987896,0.0,9.108524511954032,10.386750095943604,-9.516197353929913e-17,4.440892098500626e-16
gen-378f79c399c565775cae025c,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-06-11T11:40:40+00:00,2026-06-11T11:40:50.529583+00:00,10.53,"[""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'cat file.txt | wc -l', 'cat /proc/version', 'mv', 'cat file.txt | wc -l', 'cat file.txt | wc -l', 'cat file.txt | wc -l', 'cat file.txt | wc -l', 'cat file.txt | wc -l', 'du -a --max-depth=1 /etc', 'cat /proc/version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-11 11:40:40+00:00,2026-06-11 11:40:50.529583+00:00,10.53,11,0,0,12,0.4166666666666667,22.5,1.9591479170272446,0,0,0,0,0,0,0,0,0,20,2,0.9390755807168936,0.0,8.826602906389855,9.874223463799254,-1.1102230246251565e-16,2.220446049250313e-16
gen-c5a4df4423aa1a48f1d8072a,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-18T08:41:43+00:00,2026-06-18T08:41:48.641777+00:00,5.64,"['find /opt -mindepth 2 -type d', 'du --help', 'find /opt -mindepth 2 -type d', 'df -h --output=source,fstype,pcent', 'find /srv -size -10M -type f', 'df -h --output=source,fstype,pcent', ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt"", ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 08:41:43+00:00,2026-06-18 08:41:48.641777+00:00,5.64,8,0,0,8,0.625,32.875,2.25,0,0,0,0,0,0,0,0,0,24,2,1.039338364864431,0.0,9.458588102663029,10.778224585133753,2.7755575615628914e-16,5.551115123125783e-16
gen-996bbfe709300674188e07ac,leila,p_admin,10.20.40.78,10.10.20.12,db-prod-03,2026-06-05T07:22:24+00:00,2026-06-05T07:23:33.685989+00:00,69.69,"['cd /srv/www', 'who', 'who', 'du -a --exclude=""/var/backup"" /var', 'curl --version', 'cd /var/log/samba', 'socat -u file:/etc/passwd -', 'cd /var/log/gpu-manager.log', 'df -h --output=source,fstype,pcent', 'who', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,attack,"['cred_access', 'log_tamper']",generated,train,admin,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,camp-9bf612fd,SSH,1,2026-06-05 07:22:24+00:00,2026-06-05 07:23:33.685989+00:00,69.69,7,1,0,11,0.7272727272727273,16.0,2.7321588913645702,1,0,0,0,1,0,0,0,0,11,4,1.6115731597074656,0.09090909090909091,9.7986145487625,16.379006001888587,0.059355047330939256,0.6529055206403322
gen-2093159ff5104c9818561a8a,hamza,p_dba,10.99.69.71,10.10.50.28,mon-01,2026-06-17T08:41:30+00:00,2026-06-17T08:41:36.287556+00:00,6.29,"['cat -n file.txt', 'df -h --output=source,fstype,itotal,iused,iavail,ipcent,size,used,avail,pcent,target', 'gzip', 'df -h --output=source,avail', 'du -B 1Y', 'cat /sys/class/net/eth0/address', 'du -B 32G', 'find /tmp -maxdepth 1 -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,vpn,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-17 08:41:30+00:00,2026-06-17 08:41:36.287556+00:00,6.29,8,0,0,8,1.0,25.875,3.0,0,0,0,0,0,0,1,1,0,40,4,1.3154825879550016,0.0,9.21319805862571,10.704241065706777,2.0816681711721685e-16,5.551115123125783e-16
gen-6d0eaa2c82fbfdc717dedfbe,khadija,p_dev,10.20.10.193,10.10.40.21,dev-04,2026-06-24T12:32:59+00:00,2026-06-24T12:33:02.794425+00:00,3.79,"['awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', 'awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', ""grep '^#.*[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+' config.txt"", 'find /home -perm -4000', 'find . -maxdepth 3 -ls']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 12:32:59+00:00,2026-06-24 12:33:02.794425+00:00,3.79,12,0,0,5,0.8,36.0,1.9219280948873623,0,0,0,0,0,0,0,0,0,26,2,1.0656582222996367,0.0,9.269365984224631,9.723776801111375,-3.9968028886505636e-16,0.0
gen-0e277dab2d00b9aa6e3c34a5,salma,p_audit,10.99.250.89,10.10.50.27,backup-01,2026-06-23T19:47:10+00:00,2026-06-23T19:47:15.591317+00:00,5.59,"['cat /dev/urandom | head -c 16', 'cat /dev/urandom | head -c 16', 'find /var -size +100M', 'systemctl enable art-systemd-service.service', 'echo ""python3 -c \\""import os, base64;exec(base64.b64decode(\'aW1wb3J0IG9zCm9zLnBvcGVuKCdlY2hvIGF0b21pYyB0ZXN0IGZvciBDcmVhdGluZyBTeXN0ZW1kIFNlcnZpY2UgVDE1NDMuMDAyID4gL3RtcC9UMTU0My4wMDIuc3lzdGVtZC5zZXJ2aWNlLmNyZWF0aW9uJykK\')) \\"" "" >> /etc/init.d/T1543.002', 'echo \'echo ""Hello from Atomic Red Team T1546.004"" > /tmp/T1546.004\' >> ~/.bashrc', 'echo \'echo ""Hello from Atomic Red Team T1546.004"" > /tmp/T1546.004\' >> ~/.shrc']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,attack,['persistence'],generated,train,auditor,unseen_vpn,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,"['T1543.002', 'T1546.004']",burst,4,,SSH,1,2026-06-23 19:47:10+00:00,2026-06-23 19:47:15.591317+00:00,5.59,19,1,0,7,0.8571428571428571,76.28571428571429,2.521640636343318,0,0,1,0,0,0,1,1,0,29,6,0.8464800841761392,0.5714285714285714,13.279495053906826,16.379006001888587,0.2942642025457777,0.6689078216643263
gen-9d276f2182b2701b05f4551c,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-17T13:36:10+00:00,2026-06-17T13:36:15.798438+00:00,5.8,"['cp', 'du -ah | sort -hr', 'df -h --output=source,target', 'du -ah | sort -hr', 'nslookup', 'du -ah | sort -hr', 'du --max-depth=3 /tmp']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-17 13:36:10+00:00,2026-06-17 13:36:15.798438+00:00,5.8,13,0,0,7,0.7142857142857143,15.714285714285714,2.128085278891394,0,0,0,0,0,0,0,0,0,29,2,1.3030173670353353,0.0,9.961546930308058,10.845320511600988,3.172065784643304e-17,6.661338147750939e-16
gen-92805a00df7fd2409d8c75dc,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-16T12:57:12+00:00,2026-06-16T12:57:21.420706+00:00,9.42,"['free --version', 'curl --help', 'curl --help', 'df -h --output=source,size,pcent', 'free -b -t', 'free -k -t', 'free -b -t', 'curl --help', 'curl --help', 'cd /var/log/pm-powersave']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 12:57:12+00:00,2026-06-16 12:57:21.420706+00:00,9.42,12,0,0,10,0.6,14.4,2.321928094887362,0,0,0,0,0,0,0,0,0,26,2,1.1774658109017235,0.0,8.882564504322003,11.410917687455214,7.771561172376095e-17,1.7763568394002505e-15
gen-c4bc394d2e2ed81883d21516,reda,bastionsvc,10.99.32.69,10.10.30.15,web-prod-02,2026-06-04T09:12:24+00:00,2026-06-04T09:12:31.103497+00:00,7.1,"['curl --help', 'cd /tmp/test', 'curl --help', 'ls -lh ~/Pictures', 'cd /var/lib', 'cd /tmp && pwd', 'curl --version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,admin,vpn,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-04 09:12:24+00:00,2026-06-04 09:12:31.103497+00:00,7.1,9,0,0,7,0.8571428571428571,12.857142857142858,2.521640636343318,0,0,0,0,0,0,1,1,0,8,5,1.2063463128648189,0.0,9.016969534844659,12.152284842306582,-9.516197353929913e-17,2.220446049250313e-16
gen-371ea0416b9f49c5b1f186c9,mehdi,p_audit,10.20.30.153,10.10.50.27,backup-01,2026-06-02T14:18:54+00:00,2026-06-02T14:19:05.535135+00:00,11.54,"['ls -C', 'ls -lat /etc', 'grep CRON /var/log/syslog', 'ls -lShr', 'ls -l ~', ""grep 'connection timed out' logs/*"", 'ls -l ~', 'cat <(echo line1) <(echo line2)', 'cat <(ls /etc) <(ls /usr)', 'find /tmp -type f -printf ""%p %s\\n""', 'find /var -path ""*/cache"" -prune -o -type f -print', 'ls -iS', 'ls -l ~/Downloads/*.zip']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,auditor,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-02 14:18:54+00:00,2026-06-02 14:19:05.535135+00:00,11.54,14,0,0,13,0.9230769230769231,20.615384615384617,3.546593564294939,0,0,0,0,0,0,0,0,0,4,2,1.4329283087286118,0.0,9.558924763624182,11.010379757871485,8.540177112501205e-17,6.661338147750939e-16
gen-fa2074034ab427e3a3607681,ghita,p_dev,10.30.0.11,10.10.40.21,dev-04,2026-06-18T07:53:31+00:00,2026-06-18T07:53:34.708735+00:00,3.71,"[""awk '$2 == 0' data.txt"", ""awk '$2 == 0' data.txt"", 'find /tmp -path ""*/old"" -prune -o -type f -print', ""grep 'summary' *.txt"", 'cat *.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,jump,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 07:53:31+00:00,2026-06-18 07:53:34.708735+00:00,3.71,7,1,0,5,0.8,24.2,1.9219280948873623,0,0,0,0,0,0,0,0,0,14,3,1.8491513412851657,0.0,9.53748981108259,10.036807624886645,1.7763568394002506e-16,6.661338147750939e-16
